t_int_k,log_g_cgs,mass_mjup,req_rjup,age_myr,metallicity_solar_dex,f070w_jy_10pc,f090w_jy_10pc,f115w_jy_10pc,f140m_jy_10pc,f150w_jy_10pc,f150w2_jy_10pc,f162m_jy_10pc,f164n_jy_10pc,f182m_jy_10pc,f187n_jy_10pc,f200w_jy_10pc,f210m_jy_10pc,f212n_jy_10pc,f250m_jy_10pc,f277w_jy_10pc,f300m_jy_10pc,f322w2_jy_10pc,f323n_jy_10pc,f335m_jy_10pc,f356w_jy_10pc,f360m_jy_10pc,f405n_jy_10pc,f410m_jy_10pc,f430m_jy_10pc,f444w_jy_10pc,f460m_jy_10pc,f466n_jy_10pc,f470n_jy_10pc,f480m_jy_10pc,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1065c_jy_10pc,f1130w_jy_10pc,f1140c_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1550c_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2300c_jy_10pc,f2550w_jy_10pc
450.0,3.0,0.7123445499691246,1.3195451239299503,7.112135136533295,-0.5,4.815041116556669e-09,9.321804703416085e-07,1.740203348538836e-05,3.0711427260678337e-07,3.939127154468658e-06,7.814478488541823e-06,8.252774907675833e-06,1.3046679686398949e-06,7.939625172698562e-07,8.162064078549335e-07,1.5268627500263494e-06,2.684726193431142e-06,4.365158322401658e-06,1.484225880064573e-06,3.249376236187618e-06,6.49531174438762e-06,2.5947767627672443e-05,1.2723306813254602e-06,4.264813065450334e-06,4.483322704327331e-05,3.960955834906334e-05,0.00029107171180666033,0.00033674410363771233,0.000589386250240581,0.0005666305684096039,0.0008747823259612853,0.0007757110892755269,0.000820918418869903,0.0007148254395687634,0.00011909677459951876,9.903757549692469e-05,0.00021958365009731908,0.00014216739313080033,0.00030500011282491796,0.0003163005885345204,0.00028073722323436505,0.0003105274521697758,0.0002964148790458403,0.0003031098153584046,0.00025170972779597813,0.0002220240395345077,0.00018146797793969273
475.0,3.0,0.7228202051157292,1.3341418620265204,5.199959965335162,-0.5,6.375290810349078e-09,1.6599690854431007e-06,3.186397847328175e-05,6.112234388984112e-07,7.11541115007433e-06,1.4384673207789246e-05,1.465210424942692e-05,2.3173946499684797e-06,1.4876473740795002e-06,1.5856232308335493e-06,2.961419965394359e-06,5.251701096404128e-06,8.491804750363137e-06,2.5176769277588533e-06,5.239622519059377e-06,1.005541501856043e-05,3.506711196464775e-05,2.0926663937233897e-06,6.237348354824192e-06,5.992389025834778e-05,5.3333489548762076e-05,0.00038203222688441103,0.00043221516423278737,0.000733499800401549,0.0007019400139695798,0.0010641430182243166,0.0009482001070195062,0.000998159627491724,0.00087337347914232,0.00015314400481900297,0.00012328209330346728,0.00027302348129400693,0.00017458221529205039,0.0003644181507888611,0.00037783309865888596,0.00033189445755261044,0.00035686174928348116,0.00033993822312328013,0.00034395371138064,0.000279769263785465,0.0002450755579243823,0.00020026266903409008
500.0,3.0,0.7437715154089388,1.3458192525037767,3.8815036599064863,-0.5,8.338731689085969e-09,2.826832007002002e-06,5.3802195718911256e-05,1.1173777007616968e-06,1.1948131671611915e-05,2.443993238149683e-05,2.4121260560925736e-05,3.837956075232974e-06,2.595971976813042e-06,2.845116144233282e-06,5.313736321187102e-06,9.473271845042506e-06,1.5093848966549536e-05,3.998526696807331e-06,8.037111622153987e-06,1.4893610777109158e-05,4.5856404536746437e-05,3.201105591534967e-06,8.683603799605939e-06,7.735706787749396e-05,6.919902892284823e-05,0.00048517677121925727,0.0005388898453732871,0.0008902254380102111,0.0008480080988896916,0.0012632811038073568,0.0011313578641195627,0.0011852228071957097,0.0010413578615284347,0.0001918227001725251,0.00014962356560944322,0.0003310548845016193,0.00020931483034474486,0.0004261868054241604,0.00044167213441297695,0.0003847689338937884,0.0004028097740260951,0.0003829129021208097,0.00038335400075904385,0.00030683154013150666,0.00026730064086633113,0.0002184741206479047
525.0,3.0,0.7542471705555437,1.3565235271079281,3.2136605386403145,-0.5,1.0906866565159747e-08,4.615300680791289e-06,8.235690171536104e-05,1.9301897276345758e-06,1.9094135492272902e-05,3.809780898464191e-05,3.770509158333932e-05,6.067363295885056e-06,4.337105635004412e-06,4.855120352422799e-06,9.084478470267743e-06,1.6255487557504843e-05,2.5345449627583787e-05,6.1037958555853106e-06,1.1986710045021865e-05,2.1542693374042344e-05,5.8870808470204334e-05,4.677351412871979e-06,1.1724653045822967e-05,9.788136113351813e-05,8.786178051976025e-05,0.0006042268220498807,0.0006606934480075961,0.0010653688636675632,0.0010094853018985724,0.0014774064815896138,0.0013307608017014418,0.001388353309929045,0.0012246161992650485,0.0002368645131784141,0.00017906058540352954,0.0003961867983703262,0.0002480275937692959,0.0004931738039549359,0.0005109754090546758,0.00044207911687563304,0.00045060914357309757,0.0004273660314969305,0.0004232529560919838,0.0003342720001378664,0.0002898678171007764,0.00023719197975048448
550.0,3.0,0.7647228257021483,1.3672278017120798,2.7925438412373365,-0.5,1.4233116364666456e-08,7.272772456558239e-06,0.00011961895388061796,3.1637342782213783e-06,2.9073679594442276e-05,5.641570244329841e-05,5.607896633745092e-05,9.168536114619233e-06,6.918309709189362e-06,7.848741034887305e-06,1.4746875033173489e-05,2.6424087573219485e-05,4.010513660865757e-05,8.930998162235169e-06,1.7294181001318972e-05,3.029005068166216e-05,7.392647526562264e-05,6.5554121239909955e-06,1.537092487616169e-05,0.00012092051829432086,0.00010886793867781779,0.0007348522021921091,0.0007930489601281977,0.0012508349283740653,0.0011795055805840053,0.001696289602260083,0.001537092487616167,0.00159771752905864,0.0014148161219713184,0.00028773984147356673,0.000211300244702413,0.0004682739513736003,0.0002904022654464452,0.0005651971978176015,0.000585463736320577,0.0005033846868348142,0.0004996892426305939,0.00047282453051179665,0.00046302026586030856,0.00036149308991735736,0.00031217635108481633,0.0002558585886905648
575.0,3.0,0.7751984808487531,1.3769589604431265,2.4603676041476272,-0.5,1.8599445632225772e-08,1.098246935240023e-05,0.00016653288277850234,4.943106869868356e-06,4.233504249077915e-05,8.009400305332864e-05,7.979946872679764e-05,1.3295356899791088e-05,1.0597416418830974e-05,1.2114346740128332e-05,2.287178184531517e-05,4.097321098135412e-05,6.04226822049881e-05,1.2615370215114001e-05,2.4254928571094205e-05,4.1562340882986056e-05,9.120108393559094e-05,8.861352236595001e-06,1.9601982629288018e-05,0.00014655478409559116,0.00013215999087792102,0.0008770008211436349,0.000935621084062703,0.0014474380996661585,0.0013580007193632157,0.00191911058134119,0.001749846688624657,0.0018125917542871385,0.001612129777998243,0.000344587881444335,0.0002465471576061104,0.0005476461009618941,0.0003370543992934832,0.0006425397500373014,0.0006655795963672291,0.000569114957628841,0.0005506808828468291,0.0005198762768142836,0.0005029212658504453,0.000388955574351741,0.0003348883193942218,0.0002749792986895066
600.0,3.0,0.785674135995358,1.3876632350472782,2.1827299118430035,-0.5,2.4911506965638603e-08,1.5874497982957568e-05,0.0002221774612915202,7.445605127728004e-06,5.9593651925593726e-05,0.0001092697627188909,0.00010977412902737145,1.8698208577366495e-05,1.5739828644662185e-05,1.804679146556722e-05,3.423733876264523e-05,6.123503917247729e-05,8.761934454040545e-05,1.7462241896113467e-05,3.353513044505609e-05,5.636376558259547e-05,0.00011145511389316032,1.188775921697213e-05,2.4825614085898932e-05,0.0001755496629621234,0.0001586718918951574,0.0010332371194936296,0.0010911890519552034,0.0016576773368488812,0.0015477471037349186,0.002149314655419176,0.0019719686212798368,0.002036573085430329,0.0018188630483235895,0.00041143383138708114,0.00028873537791888876,0.0006416526614874054,0.0003933688806732022,0.0007324871326650403,0.0007584029261955317,0.0006462491724953879,0.0006082750456601516,0.0005730598740537328,0.0005465123745198722,0.00041946912488256626,0.0003601637503947276,0.00029648313895243414
650.0,3.0,0.8066254462885675,1.4100449001286859,1.7378008287493762,-0.5,4.504016781680865e-08,2.983321101768173e-05,0.0003645020708303044,1.5142584296693948e-05,0.0001068562674599961,0.00018672393883829473,0.00018827818367346758,3.3465706661967975e-05,3.118889584093936e-05,3.556313185689855e-05,6.817105263058534e-05,0.00012100407608569548,0.0001629296032639723,3.139062769137658e-05,6.127735345213948e-05,9.988493699365056e-05,0.0001615102167625597,2.1902818280684556e-05,4.019758849668724e-05,0.00024299648977032284,0.0002211057312450642,0.001371829064888281,0.0014239672466462435,0.002094112455850892,0.0019368678929189,0.0025989624211086634,0.002414904718061653,0.0024819898435070953,0.002235630366537007,0.0005846554467527501,0.00040541517440650286,0.0008883825104030204,0.0005501739205107152,0.0009620552191862147,0.0009942600739529569,0.0008456682000993543,0.0007507580541199371,0.0007042064523312066,0.0006475898004649498,0.0004924929296050273,0.00042130828540400844,0.00034857802105603495
700.0,3.0,0.8380524117283819,1.4324265652100934,1.4060475241299129,-0.5,8.798324994418661e-08,5.155846748750553e-05,0.0005594998829397767,2.8986781710077657e-05,0.00017947336268325258,0.0002992264636608191,0.0003029005068166219,5.776968506969284e-05,5.8009617252270414e-05,6.496807517387936e-05,0.00012519875206248816,0.00021948255137007214,0.0002792543841237336,5.217951042390023e-05,0.00010392020624802016,0.00016576773368488809,0.00022677751915672588,3.6341261606422306e-05,6.057591738749944e-05,0.0003246384827880332,0.0002962101936052762,0.0017705165878957494,0.0018109230641640591,0.002587617025712439,0.0023697361843832104,0.0030725573652674466,0.002890679882365476,0.002958693652514006,0.002685344445658507,0.0008005712689353625,0.0005451298956889108,0.0011876815226774691,0.0007543970821979898,0.001238511375912375,0.0012773208461131483,0.001083427862150139,0.0009124309325911974,0.0008517261866459187,0.0007543970821979898,0.0005704269030998692,0.0004864072056914617,0.000404948691518634
750.0,3.0,0.8694793771681961,1.455781346164606,1.1561122421920982,-0.5,1.7733726245425574e-07,8.354106356756138e-05,0.0008169585080397148,5.292976916874754e-05,0.0002861541178981199,0.0004564571349614057,0.00046376716812406173,9.865066110230984e-05,0.00010263606662641494,0.00011212436590474913,0.00021557579680386296,0.0003720488787200873,0.00045092052087565375,8.190303588996126e-05,0.00016595869074375615,0.0002600159563165273,0.00031009873885323464,5.566727981509481e-05,8.629785477669707e-05,0.00042130828540400844,0.00038485754041574287,0.002233572222830531,0.002253720214145981,0.003133285724315585,0.0028411881849832446,0.003556313185689854,0.0033868814856347676,0.0034538223854982323,0.0031564578912990715,0.0010580349159962316,0.0007027486176561346,0.00153567742487726,0.0010157808007969001,0.0015624279522764852,0.001608421982399086,0.001357375480898206,0.0010914403364487568,0.0010134445697847917,0.0008659643233600653,0.0006519285491340653,0.0005541151189716867,0.0004640876378080089
800.0,3.0,0.8904306874614056,1.4781630112460136,0.9682778562612485,-0.5,3.550585703126237e-07,0.00012773208461131492,0.0011410377163197283,9.29822390585381e-05,0.00043601356400039886,0.0006683439175686147,0.0006813966592828314,0.00017238520910269607,0.0001776233268288438,0.00018849507176986666,0.00035784915826417594,0.0006052015059125214,0.0007072940424045762,0.0001249108029232484,0.00025609435171567666,0.00039400342764474554,0.00041956572233872524,8.17334817978071e-05,0.00011953635256737188,0.0005396348637300686,0.0004930602595627946,0.002794473528597116,0.002780353394087041,0.0037549140460984226,0.0033720965432659992,0.004065369269757336,0.0039174187710778316,0.003982905479017173,0.0036643757464783306,0.0013680437930569337,0.0008814547044472215,0.0019413328345375192,0.0013536300906714551,0.0019462561593612416,0.001999401437431088,0.0016737862660019924,0.001293302151339571,0.0011945380829338865,0.000987188301068396,0.0007399459543127241,0.0006269024974761652,0.0005275941847269951
850.0,3.0,0.92185765290122,1.5024909080736308,0.8222426499470712,-0.5,6.578092861041909e-07,0.0001871543819721603,0.0015402811480716145,0.00015645880180405539,0.0006385574850788398,0.000947763545262961,0.0009698397942067512,0.0003066902715162306,0.0003016476873162217,0.00031081359027394746,0.0005743809134963179,0.0009475453397646608,0.0010851755496327808,0.00018736997549896579,0.0003867229981193767,0.0005830422138432862,0.0005661089226332158,0.0001176792793027721,0.00016375704768835847,0.0006878599123088076,0.0006276246612800245,0.003489795674378743,0.0034166461281382268,0.004467864566912838,0.003979238776342247,0.004603625637759878,0.004489520924135661,0.004551976381484205,0.004214053063912864,0.0017466263188852154,0.0010901844923851276,0.002416017078893501,0.0017943204217168447,0.002401043343569323,0.002460934189952585,0.002037980386287055,0.0015219486509036528,0.0013989429371781673,0.0011220184543019633,0.0008381080267271638,0.0007076198383597897,0.00059854940028695
900.0,3.0,0.9532846183410343,1.5277919207743524,0.7112135136533295,-0.5,1.11814982458422e-06,0.000265521687787266,0.0020230191786782714,0.0002500345361696434,0.0009030254703280063,0.0013055695126910987,0.001349273528537163,0.0005405053537086691,0.0004943106869868353,0.0004956784065941179,0.0008804404761646753,0.0014089643350406382,0.001604722714493166,0.0002806725885414678,0.0005782291742660339,0.0008501586931874365,0.0007675382012183771,0.00016908302148684092,0.00022537202141459806,0.0008800351116873232,0.0008016780633876794,0.0043471036960621,0.004184080195674278,0.00526744488331906,0.00466981848557837,0.00516773220299959,0.005101524773855603,0.005160597646630203,0.004810608341479538,0.0022192181722512716,0.0013455504939324323,0.00297440429812514,0.0023675545815176834,0.0029335939412141253,0.0029991625189876503,0.0024541437631374293,0.001783610416429601,0.0016341804099278317,0.0012773208461131483,0.0009519190103322857,0.0008016780633876794,0.0006812397799659152
950.0,3.0,0.9847115837808486,1.5521198176019695,0.6208690342300638,-0.5,1.7868989761804278e-06,0.000365594791613125,0.002590001406947932,0.00037975193897133293,0.0012387965865303687,0.0017482357622374523,0.0018492686189780783,0.0009317512842019562,0.000773570678774939,0.0007556140070930931,0.0012808550945362788,0.0019819833417975,0.002266209208895673,0.00042648130654503365,0.0008613903457724283,0.0012254624264094202,0.0010512354552294834,0.0002446808609695616,0.0003141955284641071,0.0011392000621865245,0.0010368119640610258,0.005392622258915706,0.005098001982256056,0.006130557921498206,0.005443772909066483,0.005743809134963179,0.005738521326746191,0.005791619210831198,0.005445026528424213,0.00281578829971031,0.0016637957093869997,0.0036124346556446136,0.0030760968147407093,0.003528580258285271,0.0035958370260570473,0.002910717118066604,0.002079217874372197,0.0019019539604423076,0.0014574712612565293,0.0010854254493068267,0.0009124309325911974,0.0007783949326267263
1000.0,3.0,1.016138549220663,1.5764477144295865,0.5482769649208535,-0.5,2.7976926378546543e-06,0.0004918129952683077,0.0032561169870485283,0.0005576991723756764,0.001672630454659561,0.0022972063071583543,0.0025362963692377337,0.001584163490206373,0.001162251191288211,0.0011030621940666496,0.0017873104722483707,0.0026736219619997934,0.003093143010948963,0.0006453569627274052,0.0012508349283740653,0.0017111969599009555,0.0014354894333536562,0.000352776786618874,0.0004394404188918089,0.0014855935323494726,0.0013505168278550397,0.006661929002234555,0.006192984599180426,0.007059923578936673,0.006316841792875155,0.006335778706712547,0.0064002951210837145,0.00644762840643921,0.006113641945007665,0.0035350861336199708,0.0020469159022704587,0.004286472087023837,0.0038476893389378848,0.004136185425726618,0.004202425276773123,0.0033736498087376735,0.0023900115514847264,0.0021877616239495516,0.0016569141239736638,0.001236801490632244,0.001038723602422622,0.0008892011178579485
1100.0,3.0,1.099943790393501,1.6406733620544958,0.431519076827765,-0.5,6.867521061488189e-06,0.0008377221525750582,0.004979663541644858,0.0011202114309051133,0.0029936429427398553,0.0038485754041574297,0.004871918336436785,0.004232529560919835,0.002389461294340799,0.002102325702919463,0.0032077462061340725,0.004518559443749224,0.005397591335559006,0.0014387985782558454,0.002414904718061653,0.0030317961700854694,0.0026381531281652105,0.0007302978128733657,0.0008707630662652322,0.0026418003902640604,0.0023999378768098803,0.010176536626205337,0.009234215382714598,0.00924059635637681,0.008550667128846832,0.007682454556792669,0.007886784967745008,0.007932315874244962,0.007638357835776908,0.005411279918442835,0.00306831540131507,0.005697705527561361,0.005388898453732872,0.0053370343745683,0.0053963486373006875,0.004295364267648872,0.0030436870744812105,0.002797692637854651,0.002117385818486401,0.00159771752905864,0.0013427649611378642,0.001159311115741656
1200.0,3.0,1.152322066126525,1.682517344597997,0.2924152377843337,-0.5,1.6360629131014164e-05,0.0012873599677157928,0.007146608638768431,0.0020035491464007603,0.004989993730845962,0.006063173557052518,0.008843007635355163,0.009124309325911977,0.004301302633821364,0.0034411214439609076,0.005226368167369367,0.007048553492252088,0.008602011127130237,0.002822279362118106,0.003961867983703263,0.004646222461325774,0.0045268906087735815,0.0015431210656577919,0.001772556144284595,0.00480396682929681,0.004458615279480705,0.014797896996190291,0.013402937734183096,0.011531876959685116,0.011256412505761098,0.0089639618594995,0.009283249011205145,0.00934759741921966,0.009097037814779897,0.007535290502354006,0.004391369690244068,0.0069326615720512,0.006593256931185147,0.006283476569844777,0.006337237741643964,0.005018801279032414,0.003566153230426405,0.003292304533334064,0.0025159383786927114,0.00191911058134119,0.001617335055799851,0.00141709837491403
1300.0,3.0,1.2151759970061535,1.7243613271414984,0.20370420777057188,-0.5,3.614098626396133e-05,0.0018492686189780783,0.00994260073952957,0.003321238013251458,0.007751754320690809,0.009166425224195588,0.014494391912877855,0.01593675881028766,0.007064802086156546,0.005269871189967232,0.00818841791900512,0.010752266003927263,0.013170431381998412,0.004836152643020438,0.0058681336961877275,0.006593256931185147,0.007252704780912474,0.0030005440024430943,0.0033496543915782755,0.008336811846196343,0.008081649291125368,0.020506899356510292,0.018853847936139458,0.014325177106937523,0.014662229061058067,0.01048093433362873,0.010899334970270671,0.01100018527506221,0.010749790488200826,0.009709570065288248,0.00585598559849288,0.008182763513481798,0.007705485366297152,0.007206095277894149,0.007259387846070238,0.00570952527715281,0.004046690594650876,0.003741105882720532,0.0028681377126684674,0.002196342169227544,0.0018509726429316489,0.0016523422202861225
